iter,scenario,elapsed,user,sys,CPU
44,create_ns,0.477424879,0.005725000,0.007386000,0.026
44,clear_arp,0.077591122,0.013392000,0.028889000,0.000
44,ns_clear_real,0.088811728,0.019108000,0.012644000,0.000
44,scp_ckpt_real,0.643386818,0.032467000,0.004217000,0.002
44,create_ns_real,0.048365632,0.013963000,0.004339000,0.000
45,ns_clear,0.608317884,0.009483000,0.003828000,0.021
45,scp_ckpt,1.077801521,0.007465000,0.005743000,0.012
45,create_ns,0.498927856,0.013150000,0.000000000,0.025
45,clear_arp,0.101352000,0.029909000,0.015580000,0.000
45,ns_clear_real,0.072737827,0.007955000,0.020423000,0.000
45,scp_ckpt_real,0.601753671,0.023255000,0.003974000,0.002
45,create_ns_real,0.062514565,0.010604000,0.007268000,0.000
46,ns_clear,0.609568781,0.012629000,0.000000000,0.020
46,scp_ckpt,1.080004348,0.005376000,0.007236000,0.011
46,create_ns,0.499069422,0.001617000,0.010746000,0.023
46,clear_arp,0.062853856,0.009478000,0.033176000,0.000
46,ns_clear_real,0.076795539,0.008870000,0.020838000,0.000
46,scp_ckpt_real,0.632742266,0.018004000,0.016524000,0.002
46,create_ns_real,0.056898090,0.015942000,0.001570000,0.000
47,ns_clear,0.617417326,0.013218000,0.000000000,0.020
47,scp_ckpt,1.037682381,0.006628000,0.005371000,0.011
47,create_ns,0.505304284,0.010914000,0.001449000,0.023
47,clear_arp,0.073772349,0.021721000,0.023508000,0.000
47,ns_clear_real,0.088403071,0.020455000,0.015572000,0.000
47,scp_ckpt_real,0.574142383,0.011455000,0.016882000,0.002
47,create_ns_real,0.060944190,0.012404000,0.006832000,0.000
48,ns_clear,0.870971887,0.009085000,0.003722000,0.014
48,scp_ckpt,1.145465858,0.010968000,0.001629000,0.010
48,create_ns,0.483871866,0.001519000,0.011220000,0.025
48,clear_arp,0.073811159,0.017590000,0.029546000,0.000
48,ns_clear_real,0.326826461,0.015146000,0.015798000,0.000
48,scp_ckpt_real,0.677808656,0.009164000,0.019494000,0.002
48,create_ns_real,0.052385531,0.017182000,0.000944000,0.000
49,ns_clear,0.603362598,0.012458000,0.000000000,0.020
49,scp_ckpt,1.105131338,0.012342000,0.000000000,0.011
49,create_ns,0.493613041,0.001462000,0.010779000,0.024
49,clear_arp,0.064925699,0.023797000,0.023460000,0.000
49,ns_clear_real,0.061838304,0.010155000,0.015072000,0.000
49,scp_ckpt_real,0.606526500,0.022997000,0.004119000,0.002
49,create_ns_real,0.051321186,0.008026000,0.010149000,0.000
50,ns_clear,0.959106597,0.000000000,0.015496000,0.015
50,scp_ckpt,1.070405748,0.007452000,0.005472000,0.011
50,create_ns,0.501262363,0.010797000,0.002903000,0.026
50,clear_arp,0.071654318,0.017513000,0.027546000,0.000
50,ns_clear_real,0.340777580,0.020431000,0.015366000,0.000
50,scp_ckpt_real,0.623178113,0.019423000,0.009208000,0.002
50,create_ns_real,0.066186486,0.009740000,0.010771000,0.000
