iter,scenario,elapsed,user,sys,CPU
16,ns_clear,0.616809334,0.009441000,0.003634000,0.020
16,scp_ckpt,1.105805094,0.013012000,0.000000000,0.011
16,create_ns,0.525969332,0.005424000,0.007216000,0.023
16,clear_arp,0.062063508,0.020044000,0.023594000,0.000
16,ns_clear_real,0.078652052,0.019237000,0.010883000,0.000
16,scp_ckpt_real,0.645805306,0.026674000,0.007277000,0.002
16,create_ns_real,0.063346930,0.017100000,0.014624000,0.000
16,perf_ckpt,1.411123023,0.007844000,0.005684000,0.009
16,perf_restore,0.682537659,0.012508000,0.000000000,0.018
17,ns_clear,0.589552756,0.007420000,0.005303000,0.020
17,scp_ckpt,1.104854249,0.009336000,0.003638000,0.011
17,create_ns,0.511615950,0.001947000,0.011198000,0.024
17,clear_arp,0.069259931,0.016097000,0.028567000,0.000
17,ns_clear_real,0.072332901,0.002044000,0.029935000,0.000
17,scp_ckpt_real,0.650607746,0.024624000,0.009939000,0.001
17,create_ns_real,0.047435437,0.009296000,0.009223000,0.000
17,perf_ckpt,1.274070151,0.014819000,0.000000000,0.011
17,perf_restore,0.697208745,0.000000000,0.012679000,0.017
18,ns_clear,0.600836064,0.008843000,0.003465000,0.019
18,scp_ckpt,1.070018309,0.011110000,0.001920000,0.011
18,create_ns,0.512546561,0.013377000,0.000000000,0.025
18,clear_arp,0.068636310,0.019013000,0.025900000,0.000
18,ns_clear_real,0.069039417,0.009213000,0.019745000,0.000
18,scp_ckpt_real,0.598395735,0.021072000,0.008687000,0.002
18,create_ns_real,0.059069221,0.012124000,0.008259000,0.000
18,perf_ckpt,1.560480401,0.010038000,0.004538000,0.008
18,perf_restore,0.768195957,0.010625000,0.002038000,0.016
19,ns_clear,0.576283935,0.011358000,0.002294000,0.022
19,scp_ckpt,1.041843662,0.013144000,0.000000000,0.012
19,create_ns,0.503283580,0.010820000,0.002075000,0.024
19,clear_arp,0.069402003,0.032284000,0.013395000,0.000
19,ns_clear_real,0.075424951,0.011217000,0.022931000,0.000
19,scp_ckpt_real,0.575378826,0.018478000,0.008643000,0.002
19,create_ns_real,0.053933913,0.008735000,0.012467000,0.000
19,perf_ckpt,1.405977700,0.011128000,0.002648000,0.009
19,perf_restore,0.682852253,0.012786000,0.000000000,0.018
20,ns_clear,0.869927307,0.010661000,0.001894000,0.014
20,scp_ckpt,1.118865194,0.007471000,0.005490000,0.011
20,create_ns,0.495134121,0.011080000,0.001953000,0.025
20,clear_arp,0.064272114,0.031873000,0.013567000,0.000
20,ns_clear_real,0.350091393,0.020076000,0.014853000,0.000
20,scp_ckpt_real,0.646607011,0.026857000,0.010322000,0.002
20,create_ns_real,0.053382989,0.009042000,0.008977000,0.000
20,perf_ckpt,1.615124074,0.012150000,0.006874000,0.011
20,perf_restore,0.717461736,0.011990000,0.000000000,0.016
21,ns_clear,0.595553638,0.012755000,0.000000000,0.020
21,scp_ckpt,1.072714556,0.010313000,0.002755000,0.011
21,create_ns,0.527248354,0.007477000,0.005381000,0.023
21,clear_arp,0.065978022,0.023799000,0.018686000,0.000
21,ns_clear_real,0.067837492,0.016635000,0.013480000,0.000
21,scp_ckpt_real,0.623098917,0.015180000,0.012279000,0.002
21,create_ns_real,0.056150057,0.013634000,0.007273000,0.000
21,perf_ckpt,1.388391146,0.005897000,0.007519000,0.009
21,perf_restore,0.762464425,0.010200000,0.002815000,0.016
22,ns_clear,0.911774620,0.011123000,0.001782000,0.013
22,scp_ckpt,1.044089011,0.001653000,0.010872000,0.011
22,create_ns,0.508314345,0.002200000,0.010460000,0.023
22,clear_arp,0.067410320,0.024542000,0.018923000,0.000
22,ns_clear_real,0.354176796,0.017280000,0.017779000,0.000
22,scp_ckpt_real,0.582949609,0.014499000,0.012070000,0.002
22,create_ns_real,0.057371729,0.013834000,0.008720000,0.000
22,perf_ckpt,1.497176405,0.014497000,0.000000000,0.009
22,perf_restore,0.711929569,0.010906000,0.001913000,0.017
23,ns_clear,0.640937629,0.014313000,0.000000000,0.022
23,scp_ckpt,1.091132930,0.008948000,0.003880000,0.011
23,create_ns,0.488954047,0.011732000,0.000000000,0.023
23,clear_arp,0.070516139,0.025630000,0.019406000,0.000
23,ns_clear_real,0.088094001,0.013903000,0.014512000,0.000
23,scp_ckpt_real,0.639003535,0.024532000,0.011897000,0.001
23,create_ns_real,0.056739694,0.012453000,0.010579000,0.000
23,perf_ckpt,1.613310150,0.012192000,0.000000000,0.007
23,perf_restore,0.665493917,0.006960000,0.005620000,0.018
24,ns_clear,0.595607567,0.008259000,0.004594000,0.021
24,scp_ckpt,1.042994146,0.006776000,0.005421000,0.011
24,create_ns,0.505211064,0.012120000,0.000000000,0.023
24,clear_arp,0.068385589,0.017269000,0.028082000,0.000
24,ns_clear_real,0.060087957,0.004650000,0.019225000,0.000
24,scp_ckpt_real,0.571319920,0.007915000,0.020961000,0.002
24,create_ns_real,0.052542902,0.008766000,0.008775000,0.000
24,perf_ckpt,1.422601841,0.012140000,0.000000000,0.008
24,perf_restore,0.667137729,0.006536000,0.005247000,0.017
25,ns_clear,0.590280590,0.006758000,0.005377000,0.020
25,scp_ckpt,1.033131733,0.007096000,0.005195000,0.011
25,create_ns,0.495770001,0.011722000,0.001775000,0.026
25,clear_arp,0.062980542,0.016848000,0.025779000,0.000
25,ns_clear_real,0.069580321,0.016391000,0.012562000,0.000
25,scp_ckpt_real,0.579379357,0.025616000,0.000000000,0.002
25,create_ns_real,0.049322428,0.012409000,0.006656000,0.000
25,perf_ckpt,1.616224886,0.010099000,0.002810000,0.008
25,perf_restore,0.689070687,0.008856000,0.003747000,0.018
26,ns_clear,0.672979988,0.012373000,0.000000000,0.018
26,scp_ckpt,1.132150980,0.008854000,0.003653000,0.011
26,create_ns,0.498686251,0.011745000,0.001363000,0.026
26,clear_arp,0.066325572,0.019907000,0.026554000,0.000
26,ns_clear_real,0.078409458,0.009422000,0.017274000,0.000
26,scp_ckpt_real,0.678505467,0.026505000,0.011661000,0.001
26,create_ns_real,0.051147325,0.010508000,0.007806000,0.000
26,perf_ckpt,1.320830904,0.005885000,0.007691000,0.010
26,perf_restore,0.693188263,0.012675000,0.000000000,0.018
27,ns_clear,0.656902225,0.009310000,0.003783000,0.019
27,scp_ckpt,1.055258419,0.007223000,0.005639000,0.012
27,create_ns,0.489549913,0.004806000,0.008477000,0.025
27,clear_arp,0.063312420,0.019103000,0.025264000,0.000
27,ns_clear_real,0.091189117,0.020134000,0.008101000,0.000
27,scp_ckpt_real,0.598726850,0.026158000,0.000000000,0.002
27,create_ns_real,0.050809672,0.009283000,0.008720000,0.000
27,perf_ckpt,1.597877478,0.007251000,0.005631000,0.008
27,perf_restore,0.672480145,0.001669000,0.010627000,0.017
28,ns_clear,0.911095517,0.012608000,0.000000000,0.013
28,scp_ckpt,1.126535569,0.010649000,0.001621000,0.010
28,create_ns,0.500603660,0.008702000,0.003585000,0.023
28,clear_arp,0.067530475,0.035995000,0.007710000,0.000
28,ns_clear_real,0.332814304,0.026293000,0.004397000,0.000
28,scp_ckpt_real,0.655342609,0.017992000,0.017280000,0.002
28,create_ns_real,0.048290011,0.009271000,0.008639000,0.000
28,perf_ckpt,1.648022237,0.007629000,0.005926000,0.008
28,perf_restore,0.670829874,0.011213000,0.001613000,0.018
29,ns_clear,0.890827557,0.005318000,0.006868000,0.013
29,scp_ckpt,1.217848668,0.011961000,0.000000000,0.009
29,create_ns,0.519811568,0.001355000,0.010199000,0.021
29,clear_arp,0.065231564,0.023631000,0.022626000,0.000
29,ns_clear_real,0.359343553,0.008470000,0.024330000,0.000
29,scp_ckpt_real,0.682429553,0.021456000,0.017197000,0.002
29,create_ns_real,0.065939837,0.012627000,0.005530000,0.000
29,perf_ckpt,1.511273058,0.012487000,0.000000000,0.008
29,perf_restore,0.662779666,0.008609000,0.003647000,0.018
30,ns_clear,0.612779007,0.008436000,0.003550000,0.019
30,scp_ckpt,1.030191790,0.004117000,0.008242000,0.012
30,create_ns,0.492569997,0.009140000,0.003856000,0.025
30,clear_arp,0.069125394,0.017657000,0.027460000,0.000
30,ns_clear_real,0.069147143,0.015984000,0.011411000,0.000
30,scp_ckpt_real,0.588006590,0.022975000,0.004125000,0.002
30,create_ns_real,0.052245496,0.015796000,0.002209000,0.000
30,perf_ckpt,1.275175733,0.012639000,0.000000000,0.009
30,perf_restore,0.731744004,0.012189000,0.003602000,0.021
31,ns_clear,0.584474065,0.006521000,0.009058000,0.025
31,scp_ckpt,1.234853622,0.001881000,0.010725000,0.010
31,create_ns,0.524939330,0.011592000,0.000872000,0.023
31,clear_arp,0.076209342,0.028922000,0.022108000,0.000
31,ns_clear_real,0.062502808,0.018306000,0.008769000,0.000
31,scp_ckpt_real,0.768800938,0.032285000,0.007538000,0.001
31,create_ns_real,0.047651069,0.016315000,0.001823000,0.000
31,perf_ckpt,1.514396700,0.002271000,0.011415000,0.008
31,perf_restore,0.683454396,0.012239000,0.000000000,0.017
32,ns_clear,0.628675943,0.010208000,0.004371000,0.022
32,scp_ckpt,1.023220861,0.004003000,0.009403000,0.013
32,create_ns,0.497179479,0.012117000,0.000000000,0.023
32,clear_arp,0.079344859,0.032324000,0.015723000,0.000
32,ns_clear_real,0.067086080,0.010336000,0.013169000,0.000
32,scp_ckpt_real,0.564390087,0.024377000,0.002763000,0.002
32,create_ns_real,0.055011003,0.011900000,0.007891000,0.000
32,perf_ckpt,1.347246176,0.011079000,0.004509000,0.011
32,perf_restore,0.686006532,0.005250000,0.007733000,0.018
33,ns_clear,0.627521845,0.001681000,0.011383000,0.020
33,scp_ckpt,1.059081425,0.011567000,0.001876000,0.012
33,create_ns,0.499947236,0.013677000,0.001593000,0.029
33,clear_arp,0.063062781,0.017760000,0.023920000,0.000
33,ns_clear_real,0.063547087,0.008091000,0.015658000,0.000
33,scp_ckpt_real,0.601420474,0.029696000,0.000000000,0.002
33,create_ns_real,0.053570582,0.011623000,0.006414000,0.000
33,perf_ckpt,1.531258831,0.012394000,0.000000000,0.008
33,perf_restore,0.665285773,0.009104000,0.007658000,0.024
34,ns_clear,0.644462382,0.008307000,0.005743000,0.021
34,scp_ckpt,1.099509296,0.005733000,0.008342000,0.012
34,create_ns,0.513204209,0.008078000,0.006681000,0.028
34,clear_arp,0.058602053,0.024298000,0.019195000,0.000
34,ns_clear_real,0.086394686,0.012881000,0.015085000,0.000
34,scp_ckpt_real,0.576442051,0.018474000,0.007578000,0.002
34,create_ns_real,0.068523013,0.016374000,0.002737000,0.000
34,perf_ckpt,1.352463072,0.009893000,0.003795000,0.009
34,perf_restore,0.657310826,0.007671000,0.006226000,0.020
35,ns_clear,0.636108224,0.007518000,0.006109000,0.021
35,scp_ckpt,1.046316549,0.001741000,0.011908000,0.013
35,create_ns,0.506458757,0.013455000,0.000000000,0.026
35,clear_arp,0.059368744,0.028441000,0.014844000,0.000
35,ns_clear_real,0.080311713,0.004610000,0.024503000,0.000
35,scp_ckpt_real,0.577441656,0.015489000,0.013499000,0.002
35,create_ns_real,0.050172092,0.012764000,0.006329000,0.000
35,perf_ckpt,1.513065106,0.007712000,0.006030000,0.009
35,perf_restore,0.654649125,0.013678000,0.000000000,0.020
36,ns_clear,0.598741157,0.007934000,0.004526000,0.020
36,scp_ckpt,1.071931698,0.005654000,0.007331000,0.012
36,create_ns,0.496804576,0.011927000,0.000000000,0.023
36,clear_arp,0.063685361,0.023854000,0.017488000,0.000
36,ns_clear_real,0.064230975,0.015446000,0.010360000,0.000
36,scp_ckpt_real,0.603513883,0.020085000,0.008395000,0.002
36,create_ns_real,0.048390031,0.012422000,0.005560000,0.000
