iter,scenario,elapsed,user,sys,CPU
15,scp_ckpt_real,1.231345278,0.054003000,0.026278000,0.001
15,create_ns_real,0.069010427,0.012637000,0.009190000,0.000
15,perf_ckpt,1.710841375,0.012356000,0.000000000,0.007
15,perf_restore,0.803401989,0.011818000,0.000000000,0.014
16,ns_clear,0.970837069,0.011362000,0.001585000,0.013
16,scp_ckpt,1.691814040,0.012887000,0.000000000,0.007
16,create_ns,0.578384694,0.012167000,0.000000000,0.020
16,clear_arp,0.115041355,0.025791000,0.016144000,0.000
16,ns_clear_real,0.140688282,0.014248000,0.015764000,0.000
16,scp_ckpt_real,1.190992911,0.044641000,0.028872000,0.001
16,create_ns_real,0.093948926,0.010794000,0.007610000,0.000
16,perf_ckpt,1.713739146,0.013228000,0.000000000,0.007
16,perf_restore,0.705176633,0.006792000,0.005465000,0.017
17,ns_clear,1.224572563,0.012654000,0.000000000,0.010
17,scp_ckpt,1.743959098,0.001566000,0.010939000,0.007
17,create_ns,0.595703399,0.006977000,0.005447000,0.020
17,clear_arp,0.140397459,0.020138000,0.030161000,0.000
17,ns_clear_real,0.409235878,0.016198000,0.015473000,0.000
17,scp_ckpt_real,1.228108003,0.049975000,0.029044000,0.001
17,create_ns_real,0.099427237,0.012641000,0.006324000,0.000
17,perf_ckpt,1.621443131,0.013560000,0.000000000,0.008
17,perf_restore,0.753965546,0.007369000,0.005740000,0.017
18,ns_clear,0.991720948,0.011099000,0.001489000,0.012
18,scp_ckpt,1.730561430,0.012090000,0.000000000,0.007
18,create_ns,0.558695082,0.011009000,0.001473000,0.021
18,clear_arp,0.135518421,0.024149000,0.020515000,0.000
18,ns_clear_real,0.150909917,0.024319000,0.005548000,0.000
18,scp_ckpt_real,1.190917239,0.041561000,0.032292000,0.001
18,create_ns_real,0.072181879,0.017982000,0.002917000,0.000
18,perf_ckpt,1.803927442,0.010421000,0.002912000,0.007
18,perf_restore,0.794093303,0.009033000,0.003690000,0.015
19,ns_clear,0.958727654,0.013130000,0.000000000,0.013
19,scp_ckpt,1.692483095,0.008332000,0.004339000,0.007
19,create_ns,0.588300149,0.014228000,0.000000000,0.023
19,clear_arp,0.118315329,0.024413000,0.023246000,0.000
19,ns_clear_real,0.124618981,0.010280000,0.016898000,0.000
19,scp_ckpt_real,1.181079775,0.040213000,0.033668000,0.001
19,create_ns_real,0.089773919,0.011977000,0.006694000,0.000
19,perf_ckpt,1.780648623,0.010784000,0.003037000,0.007
19,perf_restore,0.732403440,0.011724000,0.001328000,0.017
20,ns_clear,0.972658534,0.007268000,0.005484000,0.013
20,scp_ckpt,1.684072838,0.009767000,0.004133000,0.008
20,create_ns,0.560606360,0.009982000,0.002823000,0.022
20,clear_arp,0.113150481,0.022764000,0.019692000,0.000
20,ns_clear_real,0.127814453,0.016148000,0.009264000,0.000
20,scp_ckpt_real,1.167947538,0.029944000,0.043255000,0.001
20,create_ns_real,0.077774940,0.008345000,0.010333000,0.000
20,perf_ckpt,1.625658859,0.007772000,0.006221000,0.008
20,perf_restore,0.771625497,0.007011000,0.005719000,0.016
21,ns_clear,0.969126357,0.013034000,0.000000000,0.013
21,scp_ckpt,1.762778433,0.012904000,0.000000000,0.007
21,create_ns,0.626043190,0.009206000,0.003831000,0.020
21,clear_arp,0.132607592,0.025440000,0.020131000,0.000
21,ns_clear_real,0.138127694,0.025643000,0.007155000,0.000
21,scp_ckpt_real,1.238750900,0.060804000,0.017737000,0.001
21,create_ns_real,0.137359442,0.017680000,0.001685000,0.000
21,perf_ckpt,1.585387740,0.013337000,0.000000000,0.008
21,perf_restore,0.787042340,0.001399000,0.011866000,0.016
22,ns_clear,0.983759004,0.011937000,0.005823000,0.017
22,scp_ckpt,1.622675572,0.013802000,0.000000000,0.008
22,create_ns,0.589725120,0.011378000,0.001821000,0.021
22,clear_arp,0.124325076,0.023723000,0.022830000,0.000
22,ns_clear_real,0.144617850,0.008982000,0.025564000,0.000
22,scp_ckpt_real,1.118713112,0.053124000,0.021053000,0.001
22,create_ns_real,0.106269444,0.012752000,0.005829000,0.000
22,perf_ckpt,1.483495999,0.011575000,0.002282000,0.009
22,perf_restore,0.756237239,0.014291000,0.000000000,0.018
23,ns_clear,1.023418100,0.013166000,0.001669000,0.014
23,scp_ckpt,1.720022984,0.011021000,0.001942000,0.007
23,create_ns,0.580028706,0.012188000,0.001968000,0.023
23,clear_arp,0.125596291,0.017204000,0.029856000,0.000
23,ns_clear_real,0.152730312,0.014283000,0.017236000,0.000
23,scp_ckpt_real,1.208123654,0.040464000,0.035305000,0.001
23,create_ns_real,0.093686232,0.014591000,0.003500000,0.000
23,perf_ckpt,1.892778497,0.013184000,0.000000000,0.007
23,perf_restore,0.744286585,0.012338000,0.000000000,0.016
24,ns_clear,0.991738709,0.011523000,0.001401000,0.012
24,scp_ckpt,1.687203862,0.009525000,0.002694000,0.007
24,create_ns,0.610235760,0.008188000,0.003459000,0.018
24,clear_arp,0.119935768,0.015060000,0.033478000,0.000
24,ns_clear_real,0.151088221,0.005514000,0.024308000,0.000
24,scp_ckpt_real,1.183203777,0.054679000,0.018380000,0.001
24,create_ns_real,0.112001252,0.015891000,0.002566000,0.000
24,perf_ckpt,1.368566943,0.013132000,0.000000000,0.009
24,perf_restore,0.761482261,0.011868000,0.000000000,0.015
25,ns_clear,1.022127847,0.010199000,0.004162000,0.013
25,scp_ckpt,1.661678762,0.007997000,0.006230000,0.008
25,create_ns,0.572149555,0.005866000,0.007578000,0.022
25,clear_arp,0.123960750,0.028399000,0.017104000,0.000
25,ns_clear_real,0.159222266,0.006063000,0.027418000,0.000
25,scp_ckpt_real,1.148260645,0.042970000,0.031409000,0.001
25,create_ns_real,0.092910210,0.014361000,0.006169000,0.000
25,perf_ckpt,1.734254425,0.010710000,0.004379000,0.008
25,perf_restore,0.754175858,0.012904000,0.000000000,0.016
26,ns_clear,0.963165156,0.009550000,0.003905000,0.013
26,scp_ckpt,1.702550375,0.000000000,0.012730000,0.007
26,create_ns,0.598430745,0.009296000,0.003748000,0.021
26,clear_arp,0.108780477,0.027167000,0.018222000,0.000
26,ns_clear_real,0.144526198,0.007061000,0.021817000,0.000
26,scp_ckpt_real,1.174811322,0.033868000,0.040919000,0.001
26,create_ns_real,0.098357048,0.010685000,0.007400000,0.000
26,perf_ckpt,1.624887810,0.010591000,0.004462000,0.009
26,perf_restore,0.807104253,0.013536000,0.000000000,0.016
27,ns_clear,0.976156180,0.006029000,0.007415000,0.013
27,scp_ckpt,1.696113234,0.000000000,0.012814000,0.007
27,create_ns,0.542193633,0.007344000,0.005430000,0.022
27,clear_arp,0.123810422,0.028252000,0.018184000,0.000
27,ns_clear_real,0.160835011,0.012675000,0.023852000,0.000
27,scp_ckpt_real,1.196347390,0.053322000,0.020724000,0.001
27,create_ns_real,0.051340571,0.008990000,0.010669000,0.000
27,perf_ckpt,1.639533285,0.012334000,0.002187000,0.008
27,perf_restore,0.773192939,0.010767000,0.005546000,0.020
28,ns_clear,1.006990494,0.014569000,0.002153000,0.016
28,scp_ckpt,1.759402049,0.015470000,0.000000000,0.008
28,create_ns,0.588788004,0.009403000,0.005254000,0.023
28,clear_arp,0.134687103,0.011798000,0.035462000,0.000
28,ns_clear_real,0.147844468,0.018478000,0.013982000,0.000
28,scp_ckpt_real,1.254115249,0.030232000,0.040623000,0.001
28,create_ns_real,0.093546554,0.015781000,0.003193000,0.000
28,perf_ckpt,1.996154500,0.014227000,0.003025000,0.008
28,perf_restore,0.763684148,0.001798000,0.012079000,0.017
29,ns_clear,1.293840708,0.012542000,0.001993000,0.011
29,scp_ckpt,1.706249901,0.012388000,0.001965000,0.008
29,create_ns,0.624795787,0.001993000,0.011427000,0.020
29,clear_arp,0.133736247,0.026306000,0.020372000,0.000
29,ns_clear_real,0.419513493,0.010645000,0.020924000,0.000
29,scp_ckpt_real,1.192833513,0.049987000,0.023578000,0.001
29,create_ns_real,0.124268692,0.017163000,0.005136000,0.000
29,perf_ckpt,1.502758428,0.010910000,0.004378000,0.010
29,perf_restore,0.843057333,0.002921000,0.010646000,0.015
30,ns_clear,0.957827811,0.010228000,0.004160000,0.014
30,scp_ckpt,1.671117632,0.006646000,0.008949000,0.009
30,create_ns,0.556726470,0.008487000,0.006279000,0.025
30,clear_arp,0.088346726,0.021453000,0.024789000,0.000
30,ns_clear_real,0.108661466,0.017075000,0.014069000,0.000
30,scp_ckpt_real,1.157161562,0.045777000,0.034982000,0.001
30,create_ns_real,0.059596827,0.014153000,0.005674000,0.000
30,perf_ckpt,1.625034565,0.010624000,0.004284000,0.009
30,perf_restore,0.806250406,0.008546000,0.006341000,0.017
31,ns_clear,0.931515344,0.005849000,0.007651000,0.014
31,scp_ckpt,1.794150302,0.008429000,0.004822000,0.007
31,create_ns,0.566482729,0.007618000,0.005579000,0.022
31,clear_arp,0.090329501,0.023769000,0.023503000,0.000
31,ns_clear_real,0.110381868,0.017729000,0.011820000,0.000
31,scp_ckpt_real,1.258337657,0.046145000,0.026844000,0.001
31,create_ns_real,0.078109170,0.005523000,0.013495000,0.000
31,perf_ckpt,1.526504618,0.007526000,0.005830000,0.008
31,perf_restore,0.739550447,0.007217000,0.005786000,0.017
32,ns_clear,1.242910066,0.011530000,0.002435000,0.011
32,scp_ckpt,1.662479296,0.007610000,0.005849000,0.008
32,create_ns,0.547164232,0.011242000,0.001811000,0.022
32,clear_arp,0.158643927,0.024713000,0.022425000,0.000
32,ns_clear_real,0.413349314,0.009270000,0.021140000,0.000
32,scp_ckpt_real,1.153326547,0.039860000,0.034035000,0.001
32,create_ns_real,0.060602384,0.013234000,0.005289000,0.000
32,perf_ckpt,1.804689798,0.014676000,0.000000000,0.008
32,perf_restore,0.882582581,0.004388000,0.008463000,0.014
33,ns_clear,0.996141491,0.003887000,0.009230000,0.013
33,scp_ckpt,1.817951901,0.005981000,0.006576000,0.007
33,create_ns,0.569414878,0.012319000,0.000000000,0.021
33,clear_arp,0.148023850,0.015893000,0.030342000,0.000
33,ns_clear_real,0.150509766,0.010286000,0.022450000,0.000
33,scp_ckpt_real,1.192275345,0.035247000,0.042068000,0.001
33,create_ns_real,0.068475812,0.013130000,0.006500000,0.000
33,perf_ckpt,1.895318256,0.009536000,0.004016000,0.007
33,perf_restore,0.868038655,0.009962000,0.002852000,0.014
34,ns_clear,1.256360602,0.005594000,0.007380000,0.010
34,scp_ckpt,1.679423225,0.000000000,0.013398000,0.008
34,create_ns,0.568071220,0.009884000,0.004061000,0.024
34,clear_arp,0.109622374,0.030825000,0.020405000,0.000
34,ns_clear_real,0.427943948,0.014114000,0.021914000,0.000
34,scp_ckpt_real,1.163770552,0.043546000,0.031560000,0.001
34,create_ns_real,0.067930265,0.009245000,0.010201000,0.000
34,perf_ckpt,1.831583257,0.013032000,0.000000000,0.007
34,perf_restore,0.785911408,0.001477000,0.011109000,0.015
35,ns_clear,0.950715336,0.007600000,0.005941000,0.013
35,scp_ckpt,1.697350997,0.003847000,0.009483000,0.007
35,create_ns,0.567672289,0.005644000,0.007336000,0.022
35,clear_arp,0.090174085,0.025719000,0.022842000,0.000
35,ns_clear_real,0.115590038,0.013038000,0.020752000,0.000
35,scp_ckpt_real,1.194125602,0.040155000,0.035155000,0.001
35,create_ns_real,0.077813861,0.010229000,0.017516000,0.000
35,perf_ckpt,1.680795301,0.014290000,0.000000000,0.008
35,perf_restore,0.777381649,0.013584000,0.000000000,0.017
36,ns_clear,0.946043905,0.007117000,0.005514000,0.013
36,scp_ckpt,1.580020995,0.005750000,0.007406000,0.008
36,create_ns,0.541442621,0.009368000,0.003784000,0.023
36,clear_arp,0.083234005,0.023436000,0.019120000,0.000
36,ns_clear_real,0.112650553,0.012359000,0.020746000,0.000
36,scp_ckpt_real,1.062607499,0.060402000,0.016926000,0.001
36,create_ns_real,0.053755041,0.013469000,0.007718000,0.000
36,perf_ckpt,1.629642425,0.012891000,0.000000000,0.007
36,perf_restore,0.746654663,0.008643000,0.003559000,0.016
37,ns_clear,0.944929048,0.013268000,0.000000000,0.013
37,scp_ckpt,1.701109356,0.013871000,0.000000000,0.008
37,create_ns,0.553541906,0.010743000,0.001674000,0.021
37,clear_arp,0.087075153,0.016152000,0.029939000,0.000
37,ns_clear_real,0.114932841,0.010794000,0.018120000,0.000
37,scp_ckpt_real,1.155613698,0.038640000,0.035182000,0.001
37,create_ns_real,0.059223651,0.011075000,0.007183000,0.000
37,perf_ckpt,1.749089561,0.013372000,0.000000000,0.007
37,perf_restore,0.785572590,0.006667000,0.005200000,0.014
38,ns_clear,0.980301093,0.005657000,0.007209000,0.013
38,scp_ckpt,1.627896801,0.005379000,0.007775000,0.008
38,create_ns,0.572653449,0.006889000,0.005286000,0.020
38,clear_arp,0.085772587,0.018770000,0.026235000,0.000
38,ns_clear_real,0.104941019,0.010170000,0.021421000,0.000
38,scp_ckpt_real,1.095911687,0.030633000,0.046917000,0.001
38,create_ns_real,0.060420355,0.013068000,0.005061000,0.000
38,perf_ckpt,1.638569852,0.014972000,0.000000000,0.009
38,perf_restore,0.745655626,0.005169000,0.007277000,0.016
39,ns_clear,1.028458277,0.006981000,0.005663000,0.012
39,scp_ckpt,2.033641895,0.013027000,0.000000000,0.006
39,create_ns,0.597977808,0.001256000,0.010550000,0.019
39,clear_arp,0.124099040,0.011103000,0.035285000,0.000
39,ns_clear_real,0.139251257,0.008044000,0.022194000,0.000
39,scp_ckpt_real,1.512914645,0.055429000,0.019601000,0.001
